Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
315	136	0	0.123046875	-3.08505292e-19	-1.30264494e-19	-3.08505292e-19	-1.74800567e-43	1.30264494e-19	0	0	0	0	0	3
320	138	0	0.125	-3.12675853e-19	-1.33070823e-19	-3.12675853e-19	-1.74800567e-43	1.33070823e-19	0	0	0	0	0	3
325	140	0	0.126953125	-3.16726689e-19	-1.35853487e-19	-3.16726689e-19	-1.74800567e-43	1.35853487e-19	0	0	0	0	0	3
330	142	0	0.12890625	-3.20658884e-19	-1.38611777e-19	-3.20658884e-19	-1.74800567e-43	1.38611777e-19	0	0	0	0	0	3
335	144	0	0.130859375	-3.24473597e-19	-1.41345039e-19	-3.24473597e-19	-1.74800567e-43	1.41345039e-19	0	0	0	0	0	3
340	146	0	0.1328125	-3.28172066e-19	-1.44052677e-19	-3.28172066e-19	-1.74800567e-43	1.44052677e-19	0	0	0	0	0	3
345	148	0	0.134765625	-3.31755578e-19	-1.46734147e-19	-3.31755578e-19	-1.74800567e-43	1.46734147e-19	0	0	0	0	0	3
350	150	0	0.13671875	-3.35225486e-19	-1.49388954e-19	-3.35225486e-19	-1.74800567e-43	1.49388954e-19	0	0	0	0	0	3
355	152	0	0.138671875	-3.38583185e-19	-1.52016652e-19	-3.38583185e-19	-1.74800567e-43	1.52016652e-19	0	0	0	0	0	3
360	154	0	0.140625	-3.418301e-19	-1.54616836e-19	-3.418301e-19	-1.74800567e-43	1.54616836e-19	0	0	0	0	0	3
365	156	0	0.142578125	-3.44967703e-19	-1.57189145e-19	-3.44967703e-19	-1.74800567e-43	1.57189145e-19	0	0	0	0	0	3
370	158	0	0.14453125	-3.47997497e-19	-1.59733257e-19	-3.47997497e-19	-1.74800567e-43	1.59733257e-19	0	0	0	0	0	3
375	160	0	0.146484375	-3.50921014e-19	-1.62248885e-19	-3.50921014e-19	-1.74800567e-43	1.62248885e-19	0	0	0	0	0	3
380	162	0	0.1484375	-3.53739811e-19	-1.6473578e-19	-3.53739811e-19	-1.74800567e-43	1.6473578e-19	0	0	0	0	0	3
385	164	0	0.150390625	-3.56455461e-19	-1.67193725e-19	-3.56455461e-19	-1.74800567e-43	1.67193725e-19	0	0	0	0	0	3
390	166	0	0.15234375	-3.59069559e-19	-1.69622533e-19	-3.59069559e-19	-1.74800567e-43	1.69622533e-19	0	0	0	0	0	3
395	168	0	0.154296875	-3.61583708e-19	-1.72022048e-19	-3.61583708e-19	-1.74800567e-43	1.72022048e-19	0	0	0	0	0	3
400	170	0	0.15625	-3.63999514e-19	-1.7439214e-19	-3.63999514e-19	-1.74800567e-43	1.7439214e-19	0	0	0	0	0	3
405	173	0	0.158203125	-3.66318598e-19	-1.76732706e-19	-3.66318598e-19	-1.74800567e-43	1.76732706e-19	0	0	0	0	0	3
410	175	0	0.16015625	-3.68542591e-19	-1.79043669e-19	-3.68542591e-19	-1.74800567e-43	1.79043669e-19	0	0	0	0	0	3
415	177	0	0.162109375	-3.70673124e-19	-1.81324972e-19	-3.70673124e-19	-1.74800567e-43	1.81324972e-19	0	0	0	0	0	3
420	179	0	0.1640625	-3.72711827e-19	-1.83576582e-19	-3.72711827e-19	-1.74800567e-43	1.83576582e-19	0	0	0	0	0	3
425	181	0	0.166015625	-3.74660324e-19	-1.85798486e-19	-3.74660324e-19	-1.74800567e-43	1.85798486e-19	0	0	0	0	0	3
430	183	0	0.16796875	-3.76520243e-19	-1.8799069e-19	-3.76520243e-19	-1.74800567e-43	1.8799069e-19	0	0	0	0	0	3
435	185	0	0.169921875	-3.78293199e-19	-1.90153218e-19	-3.78293199e-19	-1.74800567e-43	1.90153218e-19	0	0	0	0	0	3
440	187	0	0.171875	-3.79980802e-19	-1.92286113e-19	-3.79980802e-19	-1.74800567e-43	1.92286113e-19	0	0	0	0	0	3
