Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
395	168	0	0.154296875	276.708617	278.394047	264.048812	299.829582	21.4355353	0	0	0	0	0	3
400	170	0	0.15625	277.419321	278.382013	264.048812	299.829582	21.4475689	0	0	0	0	0	3
405	173	0	0.158203125	278.103802	278.378621	264.048812	299.829582	21.4509618	0	0	0	0	0	3
410	175	0	0.16015625	278.702568	278.382524	264.048812	299.829582	21.4509618	0	0	0	0	0	3
415	177	0	0.162109375	279.295856	278.393397	264.048812	299.829582	21.4509618	0	0	0	0	0	3
420	179	0	0.1640625	279.890128	278.411005	264.048812	299.829582	21.4509618	0	0	0	0	0	3
425	181	0	0.166015625	280.489644	278.435175	264.048812	299.829582	21.4509618	0	0	0	0	0	3
430	183	0	0.16796875	281.102346	278.465833	264.048812	299.829582	21.4509618	0	0	0	0	0	3
435	185	0	0.169921875	281.741964	278.503061	264.048812	299.829582	21.4509618	0	0	0	0	0	3
440	187	0	0.171875	282.393673	278.546776	264.048812	299.829582	21.4509618	0	0	0	0	0	3
445	189	0	0.173828125	283.078792	278.597132	264.048812	299.829582	21.4509618	0	0	0	0	0	3
450	191	0	0.17578125	283.794009	278.65424	264.048812	299.829582	21.4509618	0	0	0	0	0	3
455	192	0	0.177734375	284.568495	278.718526	264.048812	299.829582	21.4509618	0	0	0	0	0	3
460	195	0	0.1796875	285.364811	278.789991	264.048812	299.829582	21.4509618	0	0	0	0	0	3
465	196	0	0.181640625	286.199389	278.868815	264.048812	299.829582	21.4509618	0	0	0	0	0	3
470	198	0	0.18359375	287.083357	278.955283	264.048812	299.829582	21.4509618	0	0	0	0	0	3
475	200	0	0.185546875	288.005732	279.049559	264.048812	299.829582	21.4509618	0	0	0	0	0	3
480	202	0	0.1875	288.969747	279.151829	264.048812	299.829582	21.4509618	0	0	0	0	0	3
485	204	0	0.189453125	289.985849	279.26238	264.048812	299.829582	21.4509618	0	0	0	0	0	3
490	205	0	0.19140625	291.002264	279.380965	264.048812	299.829582	21.4509618	0	0	0	0	0	3
495	207	0	0.193359375	291.998345	279.507139	264.048812	299.829582	21.4509618	0	0	0	0	0	3
500	209	0	0.1953125	292.984436	279.640577	264.048812	299.829582	21.4509618	0	0	0	0	0	3
505	212	0	0.197265625	293.961135	279.780975	264.048812	299.829582	21.4509618	0	0	0	0	0	3
510	214	0	0.19921875	294.955954	279.928305	264.048812	299.829582	21.4509618	0	0	0	0	0	3
515	216	0	0.201171875	295.927379	280.082142	264.048812	299.829582	21.4509618	0	0	0	0	0	3
520	218	0	0.203125	296.860669	280.241937	264.048812	299.829582	21.4509618	0	0	0	0	0	3
525	219	0	0.205078125	297.798776	280.407568	264.048812	299.829582	21.4509618	0	0	0	0	0	3
530	221	0	0.20703125	298.69368	280.578466	264.048812	299.829582	21.4509618	0	0	0	0	0	3
535	223	0	0.208984375	299.516964	280.753823	264.048812	299.829582	21.4509618	0	0	0	0	0	3
540	225	0	0.2109375	300.223844	280.932447	264.048812	300.223844	21.4509618	0	0	0	0	0	3
545	227	0	0.212890625	300.841532	281.113438	264.048812	300.841532	21.4509618	0	0	0	0	0	3
550	228	0	0.21484375	301.439097	281.296552	264.048812	301.439097	21.4509618	0	0	0	0	0	3
555	230	0	0.216796875	301.972459	281.481159	264.048812	301.972459	21.4509618	0	0	0	0	0	3
560	232	0	0.21875	302.443548	281.666667	264.048812	302.443548	21.4509618	0	0	0	0	0	3
565	233	0	0.220703125	302.881636	281.852763	264.048812	302.881636	21.4509618	0	0	0	0	0	3
570	235	0	0.22265625	303.302044	282.039278	264.048812	303.302044	21.4509618	0	0	0	0	0	3
575	236	0	0.224609375	303.656833	282.225637	264.048812	303.656833	21.4509618	0	0	0	0	0	3
580	238	0	0.2265625	304.007023	282.411802	264.048812	304.007023	21.4509618	0	0	0	0	0	3
585	240	0	0.228515625	304.383433	282.598003	264.048812	304.383433	21.4509618	0	0	0	0	0	3
590	241	0	0.23046875	304.701642	282.783747	264.048812	304.701642	21.4509618	0	0	0	0	0	3
595	243	0	0.232421875	304.935427	282.968345	264.048812	304.935427	21.4509618	0	0	0	0	0	3
600	244	0	0.234375	305.104983	283.151292	264.048812	305.104983	21.4509618	0	0	0	0	0	3
605	247	0	0.236328125	305.312276	283.33294	264.048812	305.312276	21.4509618	0	0	0	0	0	3
610	248	0	0.23828125	305.447659	283.512734	264.048812	305.447659	21.4509618	0	0	0	0	0	3
615	250	0	0.240234375	305.571713	283.690629	264.048812	305.571713	21.4509618	0	0	0	0	0	3
620	252	0	0.2421875	305.65606	283.866352	264.048812	305.65606	21.4509618	0	0	0	0	0	3
625	253	0	0.244140625	305.673736	284.039427	264.048812	305.673736	21.4509618	0	0	0	0	0	3
630	254	0	0.24609375	305.608254	284.20926	264.048812	305.673736	21.4509618	0	0	0	0	0	3
635	256	0	0.248046875	305.518402	284.375738	264.048812	305.673736	21.4509618	0	0	0	0	0	3
640	258	0	0.25	305.391984	284.538655	264.048812	305.673736	21.4509618	0	0	0	0	0	3
645	259	0	0.251953125	305.153338	284.697229	264.048812	305.673736	21.4509618	0	0	0	0	0	3
650	260	0	0.25390625	304.875382	284.851261	264.048812	305.673736	21.4509618	0	0	0	0	0	3
655	262	0	0.255859375	304.685138	285.001517	264.048812	305.673736	21.4509618	0	0	0	0	0	3
660	263	0	0.2578125	304.502541	285.148142	264.048812	305.673736	21.4509618	0	0	0	0	0	3
665	264	0	0.259765625	304.380737	285.291668	264.048812	305.673736	21.4509618	0	0	0	0	0	3
670	266	0	0.26171875	304.222113	285.431894	264.048812	305.673736	21.4509618	0	0	0	0	0	3
675	267	0	0.263671875	304.051838	285.568805	264.048812	305.673736	21.4509618	0	0	0	0	0	3
680	269	0	0.265625	303.809236	285.701947	264.048812	305.673736	21.4509618	0	0	0	0	0	3
685	270	0	0.267578125	303.623585	285.831814	264.048812	305.673736	21.4509618	0	0	0	0	0	3
690	271	0	0.26953125	303.518759	285.959058	264.048812	305.673736	21.4509618	0	0	0	0	0	3
695	272	0	0.271484375	303.375471	286.083461	264.048812	305.673736	21.4509618	0	0	0	0	0	3
700	274	0	0.2734375	303.229201	286.205062	264.048812	305.673736	21.4509618	0	0	0	0	0	3
705	276	0	0.275390625	303.095721	286.324011	264.048812	305.673736	21.4509618	0	0	0	0	0	3
710	277	0	0.27734375	302.95545	286.440314	264.048812	305.673736	21.4509618	0	0	0	0	0	3
715	278	0	0.279296875	302.799526	286.55392	264.048812	305.673736	21.4509618	0	0	0	0	0	3
720	279	0	0.28125	302.632094	286.664804	264.048812	305.673736	21.4509618	0	0	0	0	0	3
725	281	0	0.283203125	302.472756	286.773078	264.048812	305.673736	21.4509618	0	0	0	0	0	3
730	282	0	0.28515625	302.315445	286.878808	264.048812	305.673736	21.4509618	0	0	0	0	0	3
