Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
575	236	0	0.224609375	245.818605	207.781142	169.189607	245.818605	38.5915345	0	0	0	0	0	3
580	238	0	0.2265625	246.006748	208.107856	169.189607	246.006748	38.918249	0	0	0	0	0	3
585	240	0	0.228515625	246.191915	208.430602	169.189607	246.191915	39.2409953	0	0	0	0	0	3
590	241	0	0.23046875	246.377087	208.74948	169.189607	246.377087	39.5598733	0	0	0	0	0	3
595	243	0	0.232421875	246.561735	209.064582	169.189607	246.561735	39.8749754	0	0	0	0	0	3
600	244	0	0.234375	246.74424	209.375985	169.189607	246.74424	40.1863776	0	0	0	0	0	3
605	247	0	0.236328125	246.923819	209.683754	169.189607	246.923819	40.4941467	0	0	0	0	0	3
610	248	0	0.23828125	247.102734	209.987973	169.189607	247.102734	40.7983661	0	0	0	0	0	3
615	250	0	0.240234375	247.283754	210.288746	169.189607	247.283754	41.0991385	0	0	0	0	0	3
620	252	0	0.2421875	247.463483	210.586143	169.189607	247.463483	41.3965364	0	0	0	0	0	3
625	253	0	0.244140625	247.640595	210.880226	169.189607	247.640595	41.6906193	0	0	0	0	0	3
630	254	0	0.24609375	247.814075	211.171044	169.189607	247.814075	41.981437	0	0	0	0	0	3
635	256	0	0.248046875	247.986405	211.458664	169.189607	247.986405	42.269057	0	0	0	0	0	3
640	258	0	0.25	248.156231	211.743141	169.189607	248.156231	42.5535343	0	0	0	0	0	3
645	259	0	0.251953125	248.322645	212.024522	169.189607	248.322645	42.8349151	0	0	0	0	0	3
650	260	0	0.25390625	248.492386	212.302903	169.189607	248.492386	43.1132957	0	0	0	0	0	3
655	262	0	0.255859375	248.660853	212.578342	169.189607	248.660853	43.3887348	0	0	0	0	0	3
660	263	0	0.2578125	248.827861	212.850895	169.189607	248.827861	43.6612875	0	0	0	0	0	3
665	264	0	0.259765625	248.991625	213.120602	169.189607	248.991625	43.9309945	0	0	0	0	0	3
670	266	0	0.26171875	255.383886	213.433663	169.189607	255.383886	44.2440559	0	0	0	0	0	3
675	267	0	0.263671875	255.543799	213.743296	169.189607	255.543799	44.5536892	0	0	0	0	0	3
680	269	0	0.265625	255.67935	214.049399	169.189607	255.67935	44.8597918	0	0	0	0	0	3
685	270	0	0.267578125	255.817468	214.352066	169.189607	255.817468	45.162459	0	0	0	0	0	3
690	271	0	0.26953125	255.961451	214.651414	169.189607	255.961451	45.461807	0	0	0	0	0	3
695	272	0	0.271484375	256.115419	214.947586	169.189607	256.115419	45.7579785	0	0	0	0	0	3
700	274	0	0.2734375	256.27393	215.24068	169.189607	256.27393	46.0510732	0	0	0	0	0	3
705	276	0	0.275390625	256.432298	215.530762	169.189607	256.432298	46.341155	0	0	0	0	0	3
710	277	0	0.27734375	256.595152	215.817926	169.189607	256.595152	46.6283185	0	0	0	0	0	3
715	278	0	0.279296875	256.759909	216.102245	169.189607	256.759909	46.9126379	0	0	0	0	0	3
