Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1035	340	0	0.404296875	172.623257	62.691863	0.0133880344	172.623257	62.678475	0	0	0	0	0	3
1040	341	0	0.40625	173.964364	63.2242673	0.0133880344	173.964364	63.2108793	0	0	0	0	0	3
1045	342	0	0.408203125	175.29012	63.7579142	0.0133880344	175.29012	63.7445262	0	0	0	0	0	3
1050	343	0	0.41015625	176.606372	64.292741	0.0133880344	176.606372	64.279353	0	0	0	0	0	3
1055	343	0	0.412109375	177.91296	64.8286855	0.0133880344	177.91296	64.8152974	0	0	0	0	0	3
1060	344	0	0.4140625	179.20612	65.3656687	0.0133880344	179.20612	65.3522807	0	0	0	0	0	3
1065	345	0	0.416015625	180.493984	65.9036515	0.0133880344	180.493984	65.8902635	0	0	0	0	0	3
1070	346	0	0.41796875	181.774924	66.4425877	0.0133880344	181.774924	66.4291996	0	0	0	0	0	3
1075	347	0	0.419921875	183.041207	66.9823961	0.0133880344	183.041207	66.969008	0	0	0	0	0	3
1080	347	0	0.421875	184.299678	67.5230287	0.0133880344	184.299678	67.5096407	0	0	0	0	0	3
1085	348	0	0.423828125	185.54738	68.0644248	0.0133880344	185.54738	68.0510368	0	0	0	0	0	3
1090	349	0	0.42578125	186.783979	68.6065232	0.0133880344	186.783979	68.5931352	0	0	0	0	0	3
1095	350	0	0.427734375	188.01328	69.1492812	0.0133880344	188.01328	69.1358932	0	0	0	0	0	3
1100	351	0	0.4296875	189.236441	69.692662	0.0133880344	189.236441	69.679274	0	0	0	0	0	3
1105	352	0	0.431640625	190.44962	70.2366123	0.0133880344	190.44962	70.2232243	0	0	0	0	0	3
1110	353	0	0.43359375	191.65517	70.7810901	0.0133880344	191.65517	70.7677021	0	0	0	0	0	3
1115	354	0	0.435546875	192.856654	71.3260703	0.0133880344	192.856654	71.3126823	0	0	0	0	0	3
1120	355	0	0.4375	194.048792	71.8715047	0.0133880344	194.048792	71.8581166	0	0	0	0	0	3
1125	356	0	0.439453125	195.230525	72.417341	0.0133880344	195.230525	72.403953	0	0	0	0	0	3
